vertex,u
1195,-0.19684449599606543
1196,-0.21188732552175513
1197,-0.22370762048964823
1198,-0.23221117340767491
1199,-0.23733626950305381
1200,-0.23905045358815247
1201,-0.23733787695327135
1202,-0.23221173086341204
1203,-0.22370791120786884
1204,-0.21189005703248048
1205,-0.19684534679148485
1206,-0.17869307149105632
1207,-0.15758578166399317
1208,-0.13371412413723097
1209,-0.10730909225644109
1210,-0.078656358883037361
1211,-0.048085739887831908
1212,-0.015995446288397778
1213,0.017161282626889388
1214,0.050858646164016072
1215,0.084509971907457751
1216,0.11746213705280145
1217,0.14901585956849234
1218,0.17843422479844662
1219,0.20496811004103274
1220,0.2278862768891381
1221,0.24651808623489879
1222,0.26027720655516778
1223,0.26872327487436637
1224,0.27157040451705439
1225,0.26872327487365971
1226,0.26027720655369502
1227,0.24651808623260563
1228,0.22788627688603658
1229,0.20496811003720808
1230,0.17843422479405133
1231,0.14901585956370533
1232,0.11746213704778535
1233,0.084509971902331268
1234,0.050858646158838616
1235,0.017161282621648222
1236,-0.015995446293810407
1237,-0.048085739893667684
1238,-0.078656358889786296
1239,-0.10730909226501502
1240,-0.13371412414877765
1241,-0.15758578168073129
1242,-0.17869307151694885
1243,-0.19684534683352103
1244,-0.21189005710300826
1245,-0.22370791132881163
1246,-0.23221173070707446
1247,-0.23733787683397417
1248,-0.23904624486591128
1249,-0.23733470344736832
1250,-0.23220839064272017
1251,-0.22370814303745917
1252,-0.21188972966360697
1253,-0.19684592345119908
1254,-0.17869217062786011
1255,-0.157587115254675
1256,-0.13371402926164483
1257,-0.10731023792669983
1258,-0.078656040787177708
1259,-0.048084533192119965
1260,-0.0159929657246126
1261,0.01716314407075064
1262,0.050858073947831005
1263,0.084509272191096718
1264,0.11746199794282701
1265,0.14901428326772537
1266,0.17843301255462529
1267,0.20496596701717146
1268,0.22788507814999673
1269,0.24651723034991171
1270,0.26027829310776274
1271,0.26872383967958197
1272,0.27157136897508838
1273,0.26872383967925989
1274,0.26027829310703327
1275,0.24651723034877954
1276,0.22788507814858514
1277,0.20496596701541347
1278,0.17843301255255248
1279,0.14901428326546151
1280,0.1174619979405456
1281,0.084509272188995219
1282,0.05085807394612752
1283,0.01716314406970049
1284,-0.015992965724682871
1285,-0.048084533190753495
1286,-0.078656040783687556
1287,-0.10731023791999376
1288,-0.13371402924991974
1289,-0.15758711523494262
1290,-0.17869217059509404
1291,-0.1968459233968218
1292,-0.21188972957283597
1293,-0.22370814288455143
1294,-0.2322083907493058
1295,-0.23733470348932581
1296,-0.23904811019065408
1297,-0.23733648455468484
1298,-0.23221107437546259
1299,-0.22370834217747293
1300,-0.21188961345815349
1301,-0.19684376147845337
1302,-0.17869363697064916
1303,-0.15758625572653118
1304,-0.13371230518551702
1305,-0.10730943158902814
1306,-0.078655619105097746
1307,-0.048086026914378681
1308,-0.015995063463998264
1309,0.017160419442642003
1310,0.050858997572562611
1311,0.084508907212191342
1312,0.11746209536376258
1313,0.14901401118832949
1314,0.17843375450530469
1315,0.20496622039950463
1316,0.22788627734126643
1317,0.24651730535611188
1318,0.26027975067834941
1319,0.26872593640737069
1320,0.27157440127516941
1321,0.26872593640771542
1322,0.26027975067836429
1323,0.24651730535573921
1324,0.2278862773418045
1325,0.20496622039972662
1326,0.17843375450509666
1327,0.14901401118788529
1328,0.11746209536333668
1329,0.084508907212042586
1330,0.050858997572957788
1331,0.01716041944387527
1332,-0.015995063461585197
1333,-0.048086026910379331
1334,-0.078655619099029975
1335,-0.10730943158033418
1336,-0.13371230517358196
1337,-0.15758625571076626
1338,-0.17869363695070412
1339,-0.19684376145468202
1340,-0.21188961343258553
1341,-0.2237083421557749
1342,-0.23221107437082153
1343,-0.23733648455458495
1344,-0.23904724437163768
1345,-0.23733484287689086
1346,-0.23221005549654031
1347,-0.22370586659017039
1348,-0.21188976674600069
1349,-0.19684292365878436
1350,-0.17869229440210418
1351,-0.15758302810817049
1352,-0.13371438005612654
1353,-0.10730860015221717
1354,-0.078655545613565955
1355,-0.048083937968463143
1356,-0.015994547044214068
1357,0.017161392760539029
1358,0.05085862403091844
1359,0.084509645014363852
1360,0.11746146835887293
1361,0.14901539142653264
1362,0.17843276575593642
1363,0.2049671326951617
1364,0.2278857451474498
1365,0.2465162617113161
1366,0.26027696153432461
1367,0.26872343383551678
1368,0.27157037689794922
1369,0.26872343383872294
1370,0.26027696153528623
1371,0.2465162617072765
1372,0.22788574515424301
1373,0.20496713269781955
1374,0.17843276575687433
1375,0.14901539142686915
1376,0.11746146835914137
1377,0.08450964501484716
1378,0.050858624031813321
1379,0.017161392762030766
1380,-0.015994547041921343
1381,-0.048083937965149343
1382,-0.078655545609028141
1383,-0.10730860014636127
1384,-0.13371438004893738
1385,-0.15758302809975566
1386,-0.17869229439276771
1387,-0.19684292364910932
1388,-0.2118897667369021
1389,-0.2237058665828279
1390,-0.23221005549199364
1391,-0.23733484287480261
1392,-0.23904689895749828
1393,-0.23733311290767567
1394,-0.23220882340596746
1395,-0.22370649614208774
1396,-0.21188792095499712
1397,-0.19684695925920451
1398,-0.1786919150404315
1399,-0.15758522286505933
1400,-0.13371426039694745
1401,-0.10730882978982069
1402,-0.078654557961938973
1403,-0.048085840202523766
1404,-0.015993176130064249
1405,0.017162149680314535
1406,0.050858781623137395
1407,0.084509058924325836
1408,0.1174620762932027
1409,0.14901471434652427
1410,0.17843314960121445
1411,0.20496807594689068
1412,0.22788664548137882
1413,0.24651806620330918
1414,0.26027862261364382
1415,0.26872572371631842
1416,0.27157219289780615
1417,0.26872572374009696
1418,0.26027862262480284
1419,0.24651806621194738
1420,0.22788664547536477
1421,0.20496807594332866
1422,0.17843314959906753
1423,0.14901471434547939
1424,0.11746207629290858
1425,0.084509058924467736
1426,0.050858781623510853
1427,0.017162149680840184
1428,-0.015993176129334721
1429,-0.048085840201361085
1430,-0.078654557959794397
1431,-0.10730882978716026
1432,-0.13371426039395296
1433,-0.15758522286184348
1434,-0.17869191503712745
1435,-0.19684695925599582
1436,-0.21188792095211176
1437,-0.22370649613976026
1438,-0.23220882340437454
1439,-0.23733311290687639
1440,-0.23904792266527877
1441,-0.23733375374286275
1442,-0.23220959894763341
1443,-0.22370754237138471
1444,-0.21188904974872921
1445,-0.19684312883296429
1446,-0.17869317557704267
1447,-0.15758414321306088
1448,-0.13371200645360018
1449,-0.10730684890802235
1450,-0.078654805529119021
1451,-0.048084157178211878
1452,-0.015995112194145043
1453,0.017162085930843025
1454,0.050858778280220965
1455,0.084508868089997108
1456,0.11746173448221663
1457,0.14901529259012758
1458,0.17843316043882959
1459,0.2049681820342773
1460,0.22788651075459115
1461,0.24651694064740295
1462,0.26027821885995411
1463,0.26872554493834688
1464,0.27157314030925855
1465,0.26872554491390982
1466,0.26027821884819563
1467,0.24651694064009635
1468,0.22788651074749683
1469,0.20496818202814987
1470,0.17843316043468033
1471,0.1490152925890372
1472,0.11746173448266208
1473,0.084508868090707359
1474,0.050858778280440387
1475,0.017162085930091775
1476,-0.015995112196359972
1477,-0.04808415718271368
1478,-0.078654805526461397
1479,-0.10730684890737728
1480,-0.13371200645402548
1481,-0.1575841432140492
1482,-0.17869317557829847
1483,-0.19684312883429536
1484,-0.21188904974999301
1485,-0.22370754237246177
1486,-0.23220959894842053
1487,-0.23733375374327836
1488,-0.23904745367938415
1489,-0.2373335071918726
1490,-0.23220918566584553
1491,-0.22370692934611622
1492,-0.21189010638630262
1493,-0.19684532033759414
1494,-0.17869169024812251
1495,-0.15758496207052405
1496,-0.13371436629065681
1497,-0.10730895534281974
1498,-0.078654685882168493
1499,-0.048085939457359138
1500,-0.015993358808139777
1501,0.017161881154867803
1502,0.050858378382004354
1503,0.084508424919605696
1504,0.11746102383225512
1505,0.14901478095444134
1506,0.17843201334058881
1507,0.2049662161652144
1508,0.22788534496020624
1509,0.24651533027121697
1510,0.26027711711111745
1511,0.26872380762134768
1512,0.27157071533040822
1513,0.26872380761515441
1514,0.2602771171033314
1515,0.2465153302622495
1516,0.22788534494932444
1517,0.20496621615265023
1518,0.17843201332994812
1519,0.14901478095931261
1520,0.1174610238389098
1521,0.08450842492445923
1522,0.050858378384610804
1523,0.017161881155717033
1524,-0.015993358808196721
1525,-0.048085939457080146
1526,-0.078654685890603204
1527,-0.10730895535043627
1528,-0.13371436629806796
1529,-0.157584962077916
1530,-0.17869169025545309
1531,-0.1968453203446571
1532,-0.21189010639275763
1533,-0.22370692935152967
1534,-0.2322091856697604
1535,-0.23733350719391624
1536,-0.23904532972990611
1537,-0.23733447208090966
1538,-0.23220985920171358
1539,-0.2237056992779414
1540,-0.21188947322658447
1541,-0.1968429104154768
1542,-0.17869261648231918
1543,-0.15758548334219419
1544,-0.13371324389627812
1545,-0.10730897322294175
1546,-0.078656002144002923
1547,-0.048086424790026172
1548,-0.015994914308452721
1549,0.017161099285445153
1550,0.050858270020755561
1551,0.084509209521601375
1552,0.1174609319758584
1553,0.14901476838139349
1554,0.17843283274890492
1555,0.20496622308418511
1556,0.22788568992835009
1557,0.24651603765372132
1558,0.26027741702810842
1559,0.26872382208149781
1560,0.27157025556225323
1561,0.2687238220786638
1562,0.26027741702298673
1563,0.2465160376456679
1564,0.22788568991299529
1565,0.20496622305184703
1566,0.17843283267787033
1567,0.14901476844787873
1568,0.11746093200451961
1569,0.084509209533016161
1570,0.050858270023621421
1571,0.017161099283546349
1572,-0.015994914313461429
1573,-0.048086424797514071
1574,-0.078656002154014457
1575,-0.10730897323466447
1576,-0.13371324390933478
1577,-0.15758548335632019
1578,-0.17869261649740581
1579,-0.19684291043115884
1580,-0.21188947324204555
1581,-0.2237056992918231
1582,-0.23220985921218951
1583,-0.23733447208619826
1584,-0.23904890014936883
1585,-0.23733710702539373
1586,-0.23221162733466061
1587,-0.2237089335422133
1588,-0.21189038744484517
1589,-0.19684672895695193
1590,-0.17869420943749359
1591,-0.15758632506589246
1592,-0.13371235848292601
1593,-0.10730789759361072
1594,-0.078653994142909578
1595,-0.048084477299021579
1596,-0.015993781613015307
1597,0.017161467042507688
1598,0.050858786224285135
1599,0.084508747345708998
1600,0.11746200008868399
1601,0.14901405228988862
1602,0.1784340954081641
1603,0.20496616400608123
1604,0.22788602449003667
1605,0.24651672378901082
1606,0.26027855522627574
1607,0.26872494581985074
1608,0.27157234139264136
1609,0.26872494581864598
1610,0.26027855522604337
1611,0.24651672379700915
1612,0.2278860245052674
1613,0.20496616403674808
1614,0.17843409547567241
1615,0.14901405221798084
1616,0.11746200005263167
1617,0.084508747324769873
1618,0.050858786209477244
1619,0.017161467029648703
1620,-0.015993781626084183
1621,-0.048084477313518247
1622,-0.078653994159404508
1623,-0.10730789761177011
1624,-0.13371235850334245
1625,-0.15758632508740703
1626,-0.17869420946314588
1627,-0.19684672898802125
1628,-0.21189038748106911
1629,-0.2237089335808374
1630,-0.23221162736789214
1631,-0.2373371070350031
1632,-0.23904685209428
1633,-0.23733542970228938
1634,-0.23220872636698855
1635,-0.22370823351285943
1636,-0.21188961085326044
1637,-0.19684553086149412
1638,-0.17869198920566856
1639,-0.15758705775423754
1640,-0.13371408949615893
1641,-0.10731043383864113
1642,-0.078656214480113659
1643,-0.048084596907999787
1644,-0.015992867815414927
1645,0.017161155587421519
1646,0.050858212703222577
1647,0.084509335136836658
1648,0.11746204138128316
1649,0.14901434036781663
1650,0.17843308893975718
1651,0.2049659975128279
1652,0.22788507321863152
1653,0.24651723457031594
1654,0.26027844540406581
1655,0.26872454058307998
1656,0.27157169318811025
1657,0.26872454057642969
1658,0.2602784453845492
1659,0.24651723459733277
1660,0.22788507323466944
1661,0.20496599752501282
1662,0.17843308894725612
1663,0.1490143403580465
1664,0.11746204136826636
1665,0.084509335124147308
1666,0.050858212691122048
1667,0.017161155575085647
1668,-0.01599286782936828
1669,-0.048084596925666925
1670,-0.078656214504921343
1671,-0.10731043385875207
1672,-0.13371408953211011
1673,-0.15758705775933596
1674,-0.17869198923088195
1675,-0.19684553090940202
1676,-0.21188961093345118
1677,-0.22370823364486736
1678,-0.23220872658693117
1679,-0.23733542959007228
1680,-0.23904872053435808
1681,-0.23733403816153362
1682,-0.23221053330903088
1683,-0.22370716592718684
1684,-0.21188957036782294
1685,-0.19684501463211346
1686,-0.17869286157241548
1687,-0.15758566655108852
1688,-0.13371408303216845
1689,-0.1073091057068891
1690,-0.07865639966521043
1691,-0.048085788612422617
1692,-0.015994548727647408
1693,0.01716117836159399
1694,0.05085862136649328
1695,0.084509985190447612
1696,0.11746217261195975
1697,0.14901591195696134
1698,0.17843429005135888
1699,0.20496818256119714
1700,0.22788636356530917
1701,0.2465182078605343
1702,0.26027739675445655
1703,0.26872355624406674
1704,0.27157067999595941
1705,0.26872355625236211
1706,0.26027739677755501
1707,0.24651820783943093
1708,0.22788636355755537
1709,0.20496818255836452
1710,0.17843429004908612
1711,0.14901591195265348
1712,0.11746217260644773
1713,0.084509985184708161
1714,0.050858621361221365
1715,0.017161178357400494
1716,-0.015994548729895443
1717,-0.048085788611134633
1718,-0.078656399657642928
1719,-0.1073091057054618
1720,-0.13371408301687163
1721,-0.15758566656910408
1722,-0.17869286157318476
1723,-0.1968450146132808
1724,-0.2118895703195747
1725,-0.22370716582879893
1726,-0.23221053312119672
1727,-0.23733403829721761
1728,-0.23904744030181913
1729,-0.23733695754019191
1730,-0.23221150615523814
1731,-0.22370777169080297
1732,-0.21188738647956246
1733,-0.19684451178552842
1734,-0.17869131178565831
1735,-0.15758386117331841
1736,-0.13371469089024898
1737,-0.10730917330990493
1738,-0.078655876731310345
1739,-0.048084340670897778
1740,-0.015995224708802831
1741,0.017161634759851978
1742,0.050857860839297109
1743,0.084510105178280934
1744,0.11746134228318539
1745,0.14901557422472345
1746,0.17843300483516022
1747,0.20496685736880019
1748,0.22788564324749783
1749,0.24651819092561614
1750,0.2602798403775724
1751,0.26872659575409125
1752,0.27157476517706697
1753,0.26872659575595803
1754,0.26027984037999852
1755,0.24651819092327112
1756,0.22788564324501656
1757,0.20496685736681494
1758,0.17843300483330565
1759,0.14901557422264877
1760,0.11746134228097552
1761,0.084510105176204525
1762,0.050857860837642009
1763,0.017161634758852681
1764,-0.015995224709029546
1765,-0.048084340668477409
1766,-0.078655876728025056
1767,-0.10730917330643797
1768,-0.13371469088651189
1769,-0.15758386117129713
1770,-0.1786913117837465
1771,-0.19684451178499504
1772,-0.21188738648525549
1773,-0.2237077717137663
1774,-0.23221150621824421
1775,-0.23733695768853247
1776,-0.23904852353996112
1777,-0.23733534869917519
1778,-0.23221028218411105
1779,-0.22370695173333699
1780,-0.21189025816964782
1781,-0.19684435566995259
1782,-0.17869239359178746
1783,-0.15758434799978782
1784,-0.13371106680005709
1785,-0.10730941265214222
1786,-0.078655696339157199
1787,-0.048085612437003281
1788,-0.015994242788691004
1789,0.017161660966281706
1790,0.050859522473312331
1791,0.084509883279720255
1792,0.11746127180594831
1793,0.14901591654488672
1794,0.17843450070648301
1795,0.20496685782568491
1796,0.22788715670065798
1797,0.246516677779756
1798,0.26027871672594444
1799,0.26872371929469291
1800,0.27157278166145526
1801,0.26872371929435634
1802,0.26027871672540409
1803,0.24651667778054903
1804,0.2278871567012058
1805,0.20496685782586796
1806,0.17843450070641856
1807,0.14901591654471844
1808,0.11746127180585481
1809,0.084509883279906217
1810,0.050859522473999004
1811,0.017161660967718057
1812,-0.015994242786189345
1813,-0.048085612434986366
1814,-0.078655696335783232
1815,-0.10730941264729163
1816,-0.13371106679321013
1817,-0.15758434798992224
1818,-0.17869239357689698
1819,-0.19684435564684538
1820,-0.21189025813317486
1821,-0.22370695167490964
1822,-0.23221028208903194
1823,-0.23733534854181332
1824,-0.2390468936940594
1825,-0.23733454929880199
1826,-0.23221056438660312
1827,-0.22370817856021213
1828,-0.2118908615749322
1829,-0.19684550434652098
1830,-0.17869439026613188
1831,-0.15758593073138899
1832,-0.13371420656328342
1833,-0.10730779831088415
1834,-0.078653157949643893
1835,-0.048084855419788644
1836,-0.015993467897303121
1837,0.017162532709323716
1838,0.050859051216153119
1839,0.084509652482550671
1840,0.11746184358718435
1841,0.14901548416422233
1842,0.17843478239428842
1843,0.20496692175657832
1844,0.22788706471331188
1845,0.2465163006865434
1846,0.26027928519853555
1847,0.26872416714614455
1848,0.27157334181565657
1849,0.26872416714317915
1850,0.26027928518992627
1851,0.24651630069581121
1852,0.22788706471733622
1853,0.20496692175852679
1854,0.17843478239547311
1855,0.14901548416522187
1856,0.11746184358828117
1857,0.08450965248389633
1858,0.050859051217823692
1859,0.017162532711330405
1860,-0.015993467895027879
1861,-0.048084855417427373
1862,-0.078653157947241051
1863,-0.10730779830858574
1864,-0.13371420656126584
1865,-0.15758593072978519
1866,-0.17869439026489467
1867,-0.19684550434517087
1868,-0.21189086157201489
1869,-0.22370817855219549
1870,-0.23221056436571072
1871,-0.23733454928039982
1872,-0.23904996615130353
1873,-0.23733699341742914
1874,-0.23221108491256426
1875,-0.2237071697954873
1876,-0.2118880325058124
1877,-0.19684552730425214
1878,-0.17869332907905985
1879,-0.15758397818255679
1880,-0.13371323443099509
1881,-0.10730855805834406
1882,-0.078655033639079233
1883,-0.048084858360119026
1884,-0.015994653398237586
1885,0.017162587238391563
1886,0.0508579482486885
1887,0.084509532363050741
1888,0.11746084335210441
1889,0.14901540003718644
1890,0.17843315938509866
1891,0.20496567918380096
1892,0.2278852086334886
1893,0.2465150760827555
1894,0.26027713173279332
1895,0.26872270561665684
1896,0.27157184766142001
1897,0.26872270561985329
1898,0.26027713174177669
1899,0.24651507607393267
1900,0.22788520863008241
1901,0.20496567918279854
1902,0.17843315938533
1903,0.14901540003819222
1904,0.11746084335370076
1905,0.084509532365152934
1906,0.050857948251230523
1907,0.017162587241278393
1908,-0.015994653395170116
1909,-0.048084858357154044
1910,-0.078655033636688007
1911,-0.1073085580573398
1912,-0.13371323443277358
1913,-0.15758397818951028
1914,-0.17869332909530058
1915,-0.19684552733687882
1916,-0.21188803256714345
1917,-0.22370716990703621
1918,-0.23221108482873226
1919,-0.23733699339384154
1920,-0.23904538417674889
1921,-0.23733178931959131
1922,-0.23220621085107127
1923,-0.22370584384014505
1924,-0.21188689596946067
1925,-0.19684267078993689
1926,-0.17869228487292194
1927,-0.15758414307290047
1928,-0.13371260847403574
1929,-0.10730837684628657
1930,-0.078655507949838152
1931,-0.048086736807372514
1932,-0.015994467293445575
1933,0.017162434238011542
1934,0.05085918866338849
1935,0.084508829178133182
1936,0.11746251962556278
1937,0.14901651287006795
1938,0.17843564980263868
1939,0.20496836917222
1940,0.22788778841987331
1941,0.24651862791577955
1942,0.26028049591492181
1943,0.26872702340166582
1944,0.27157566018025098
1945,0.26872702340251897
1946,0.26028049591607277
1947,0.24651862791507512
1948,0.22788778841937932
1949,0.20496836917242239
1950,0.17843564980359639
1951,0.14901651287175405
1952,0.1174625196279538
1953,0.084508829181228151
1954,0.050859188667211556
1955,0.017162434242616625
1956,-0.015994467287960928
1957,-0.048086736800837027
1958,-0.07865550794194856
1959,-0.10730837683650089
1960,-0.13371260846137328
1961,-0.15758414305557999
1962,-0.17869228484770119
1963,-0.19684267075092016
1964,-0.2118868959059429
1965,-0.2237058437326879
1966,-0.232206210947762
1967,-0.23733178936740307
1968,-0.23904982213124984
1969,-0.23733706454558082
1970,-0.232211212899576
1971,-0.22370736946708947
1972,-0.21188833465833104
1973,-0.19684598566900222
1974,-0.17869386763007805
1975,-0.1575873875066108
1976,-0.13371400418834814
1977,-0.1073089604131809
1978,-0.078655143025407714
1979,-0.048084990523138402
1980,-0.015994811432720329
1981,0.017162556262291771
1982,0.050857804377607681
1983,0.084509412608981288
1984,0.11746092888917255
1985,0.14901541262755574
1986,0.17843314121610943
1987,0.20496566821692624
1988,0.22788522565938249
1989,0.24651512929737529
1990,0.2602771780954064
1991,0.26872274636405513
1992,0.27157188532085769
1993,0.26872274636436
1994,0.26027717809587503
1995,0.24651512929781247
1996,0.22788522566005204
1997,0.2049656682180496
1998,0.17843314121781892
1999,0.14901541262992823
2000,0.11746092889226224
2001,0.084509412612842644
2002,0.050857804382311897
2003,0.017162556267939395
2004,-0.0159948114259875
2005,-0.048084990515130113
2006,-0.078655143015884374
2007,-0.10730896040186699
2008,-0.13371400417497298
2009,-0.15758738749100587
2010,-0.17869386761237296
2011,-0.19684598565006017
2012,-0.21188833464065704
2013,-0.2237073694566597
2014,-0.23221121290945876
2015,-0.23733706450092279
2016,-0.23904713397876418
2017,-0.23733470396461576
2018,-0.23221069487028748
2019,-0.22370831147149983
2020,-0.21189101719783135
2021,-0.19684569755210493
2022,-0.17869443974680863
2023,-0.15758569829555058
2024,-0.13371381484413522
2025,-0.10730802397107542
2026,-0.078655996396804331
2027,-0.048085105393513329
2028,-0.015993507167881747
2029,0.017160178228889805
2030,0.050859103789575436
2031,0.084509614775858624
2032,0.11746172257055171
2033,0.1490156089981392
2034,0.17843459682381435
2035,0.20496682533906188
2036,0.22788707501517894
2037,0.24651655369458475
2038,0.26027937115407446
2039,0.2687242402660836
2040,0.2715733971786492
2041,0.26872424026629799
2042,0.26027937115450356
2043,0.24651655369525949
2044,0.22788707501620781
2045,0.20496682534057004
2046,0.17843459682590648
2047,0.14901560900088606
2048,0.11746172257399419
2049,0.084509614780024417
2050,0.050859103794499774
2051,0.017160178234633224
2052,-0.015993507161218199
2053,-0.048085105385774471
2054,-0.078655996387772847
2055,-0.10730802396047659
2056,-0.13371381483167488
2057,-0.15758569828103813
2058,-0.1786944397299576
2059,-0.19684569753238906
2060,-0.21189101717423797
2061,-0.22370831144199288
2062,-0.23221069483063991
2063,-0.23733470397648232
2064,-0.23904755480987827
2065,-0.23733503045250035
2066,-0.23221017582867018
2067,-0.22370684170859437
2068,-0.21189014472665979
2069,-0.19684374051961218
2070,-0.17869238865270756
2071,-0.15758430233441706
2072,-0.13371104385350219
2073,-0.10730934000445079
2074,-0.078655549529947397
2075,-0.048085562179301752
2076,-0.015994263206508486
2077,0.017161550678640065
2078,0.050859484287898042
2079,0.084509881245163412
2080,0.11746128103507507
2081,0.14901595606693172
2082,0.17843439936094752
2083,0.20496661997514937
2084,0.2278866933815499
2085,0.24651649271963749
2086,0.26027832887610397
2087,0.26872384370649333
2088,0.27157273351068134
2089,0.26872384370661179
2090,0.26027832887638269
2091,0.24651649272016649
2092,0.22788669338246509
2093,0.20496661997660659
2094,0.17843439936307903
2095,0.14901595606979864
2096,0.1174612810386453
2097,0.08450988124935116
2098,0.050859484292603854
2099,0.017161550683776387
2100,-0.015994263200995982
2101,-0.048085562173398509
2102,-0.078655549523486856
2103,-0.10730933999693244
2104,-0.13371104384371174
2105,-0.15758430232357803
2106,-0.17869238864133835
2107,-0.19684374050801198
2108,-0.21189014471517931
2109,-0.22370684169788255
2110,-0.23221017582005679
2111,-0.23733503044875146
2112,-0.2390466421366047
2113,-0.23733591752572319
2114,-0.23221004520096719
2115,-0.22370741256029686
2116,-0.21188710408396394
2117,-0.19684332430948887
2118,-0.17869005065815513
2119,-0.15758351157657952
2120,-0.1337145234862189
2121,-0.10730895919192497
2122,-0.078654867105120319
2123,-0.048084165433533173
2124,-0.015995130732286863
2125,0.017161683066620591
2126,0.050857922156126431
2127,0.084510259662401541
2128,0.11746140077925246
2129,0.14901557076083805
2130,0.17843295572808213
2131,0.20496678983606767
2132,0.22788558077057777
2133,0.24651811622124978
2134,0.26027913760303384
2135,0.26872597022072886
2136,0.27157350568983762
2137,0.26872597022061134
2138,0.2602791376028582
2139,0.24651811622115291
2140,0.22788558077079496
2141,0.20496678983692956
2142,0.17843295572993756
2143,0.14901557076386562
2144,0.117461400783234
2145,0.084510259666990217
2146,0.050857922160974074
2147,0.017161683071371985
2148,-0.015995130728081373
2149,-0.04808416543058109
2150,-0.078654867104663517
2151,-0.10730895919622614
2152,-0.13371452347044832
2153,-0.15758351156557021
2154,-0.17869005064992621
2155,-0.19684332430309548
2156,-0.21188710407898037
2157,-0.22370741255655854
2158,-0.23221004519843641
2159,-0.23733591752442346
2160,-0.23905012643671988
2161,-0.23733753429898893
2162,-0.23221135382478966
2163,-0.22370645191906974
2164,-0.21188846914252232
2165,-0.19684494373079131
2166,-0.17869286273548174
2167,-0.15758561626601672
2168,-0.13371290239204342
2169,-0.10730890393649065
2170,-0.078656302831568325
2171,-0.048085679521908418
2172,-0.015994557514711717
2173,0.017161065937544469
2174,0.050858387437463938
2175,0.084510623620921585
2176,0.11746211905934929
2177,0.14901579145100041
2178,0.17843418360291785
2179,0.20496819776021521
2180,0.22788676277901629
2181,0.24651828056539246
2182,0.26027742141769722
2183,0.26872386163569056
2184,0.27157075382615303
2185,0.26872386163514617
2186,0.26027742141661547
2187,0.24651828056385788
2188,0.22788676277733549
2189,0.20496819775911848
2190,0.17843418360368246
2191,0.14901579145495647
2192,0.11746211906516063
2193,0.08451062362748224
2194,0.050858387444228444
2195,0.017161065944395187
2196,-0.015994557507566558
2197,-0.048085679513907721
2198,-0.078656302821602936
2199,-0.10730890392246298
2200,-0.13371290239900321
2201,-0.15758561626941012
2202,-0.17869286273761364
2203,-0.19684494373292785
2204,-0.21188846914529891
2205,-0.22370645192252658
2206,-0.23221135382805802
2207,-0.23733753429947918
2208,-0.23904611760038916
2209,-0.23733453980636102
2210,-0.23220812614134445
2211,-0.2237067660889174
2212,-0.21188941144578152
2213,-0.19684532710112049
2214,-0.17869171995817748
2215,-0.15758564560635793
2216,-0.13371399148873592
2217,-0.10731043433510913
2218,-0.07865633239026279
2219,-0.048087037327134367
2220,-0.015995299748658716
2221,0.017160958433837841
2222,0.050857975659000604
2223,0.08450900906240992
2224,0.11746250657018666
2225,0.14901376433450875
2226,0.17843251338346758
2227,0.20496514933248858
2228,0.22788489513861132
2229,0.24651649596826619
2230,0.26027811567081099
2231,0.26872441412125025
2232,0.27157160328031715
2233,0.26872441412026538
2234,0.26027811566856113
2235,0.24651649596426881
2236,0.22788489513243837
2237,0.20496514932460116
2238,0.17843251337768187
2239,0.14901376434459856
2240,0.11746250658251314
2241,0.08450900907343567
2242,0.050857975668250871
2243,0.017160958441630882
2244,-0.015995299741917077
2245,-0.048087037321179457
2246,-0.078656332385102168
2247,-0.10731043433122278
2248,-0.13371399148747737
2249,-0.15758564560686
2250,-0.17869171996061514
2251,-0.19684532710645242
2252,-0.21188941145590043
2253,-0.22370676610718429
2254,-0.23220812617366435
2255,-0.23733453978800459
2256,-0.23904884325440851
2257,-0.23733708063627665
2258,-0.23221171614556013
2259,-0.22370921530114182
2260,-0.21189058476387948
2261,-0.19684689659811863
2262,-0.17869439783944158
2263,-0.15758660122773799
2264,-0.13371252126829586
2265,-0.10730798956346575
2266,-0.078654029737850961
2267,-0.04808444033936668
2268,-0.015993791149438222
2269,0.017161446070876968
2270,0.050858782643235907
2271,0.084508804646886204
2272,0.11746220680779154
2273,0.14901408837695634
2274,0.17843409978054894
2275,0.20496626959114783
2276,0.22788649721686635
2277,0.24651683761516022
2278,0.26027856246194048
2279,0.26872493177993656
2280,0.27157232404228093
2281,0.26872493177944307
2282,0.26027856246017422
2283,0.24651683761026541
2284,0.22788649720471807
2285,0.20496626956235575
2286,0.17843409971355254
2287,0.14901408844841943
2288,0.11746220684214986
2289,0.084508804664852805
2290,0.050858782653641452
2291,0.017161446077652395
2292,-0.015993791144452967
2293,-0.048084440335260721
2294,-0.078654029734154182
2295,-0.10730798955996118
2296,-0.13371252126476263
2297,-0.15758660122368398
2298,-0.17869439783412258
2299,-0.1968468965903688
2300,-0.21189058475176115
2301,-0.22370921528131685
2302,-0.23221171611216709
2303,-0.23733708065408535
2304,-0.23904539694994811
2305,-0.23733454594785919
2306,-0.23220995107093331
2307,-0.22370581157909436
2308,-0.21188959083158679
2309,-0.19684302869130996
2310,-0.17869273444686273
2311,-0.15758559763624327
2312,-0.13371333913152139
